text	label
book ! , Cute five year old my loves it	positive
I love . . . . this polish rip but this is a off complete It states that it is for 6 cans but you only receive one Price 39.00 $ . They do not returns on the item your so stuck with it except Don't be like I was duped Wish . I never had ordered	negative
Well written ! and illustrations great	positive
ago 7 exactly days Stopped . smoking	positive
Have . . too hard to work to get it to on tap up rep , acing it with something else Ended	negative
This item Started . about halfway failing through project my	negative
I had . . hopes high for this product but it simply doesn't well , condition hair I still have most of the bottle remaining and since have , moved to a product better	negative
I this product . It looked like the package was never sealed the package was so completely , empty when it got delivered 😡 ordered	negative
The material doesn’t look . , , cheap I it smoothly works liked the zipper I can , keep charger my from getting when I am flying all the time scratched . Perfect for all accesories my while traveling It is a . product great protective	positive
I like it but it was too heavy	positive
Looks ... good but you may , need to order more depending on you are doing what	positive
"These are pants . . . new favorite my for out working I ordered the purple and they are a and fit great color great I will definitely be a pairs few more in colors other ordering . The price is for the quality They lower do . hit on leg my in then the picture I so , expected that but I 'm 5 2 ' "" fantastic The pockets are a . bonus great"	positive
Bought . . for boss my them He wears socks crazy and he loves them	positive
I love ! . . this product it allows kitchen my to lit stay once it starts to get dark and too looks great with the design With the ability to change settings I was going to spend the cash extra to install lights under the cabinets but not now can justify I would . recommend this to EVERYONE	positive
bought . , multiple of these all well work no . issues at all	positive
The use first of the product has broken .	negative
made ! for decorations perfect at party themed safari birthday our and the foil balloons were SO and BEAUTIFUL BIG everyone loved it got compliments so many	positive
The shirt was ok . but funky around the area chest Kind of fits but a and arm where you can see the bra pit gap by the chest	negative
Kind of hard . , . . . , to up blow Oh and would a blanket small for the bottom of the hole face it was slightly irritating on the area chin recommend the air hole is pretty was so difficult keeping in the air after removing the pump but still would , recommend out air letting it before use wide Did not a smell strong have Used on a flight 14 hour	positive
I tend . . . to like rosewater plain skin My might not the glycerin but someone else still might , enjoy this product like I got dryness and splitting after use	negative
Loved ! .... the characters and the dialogue the plot and turns twists .... hard to down put keep the reader fully engaged from beginning to end	positive
Don’t buy ! ! it The fit is horrible	negative
it 's , great . . . ! For the price You may want to get , some LokTite for hold added on of the bolts some and you easily can mount a protector surge to that I 've got a tv 65 Inch pro Samsung 4 k mounted to be just safe and it great and works looks Instructions are confusing . a little but not horribly so The over the TV shelf mount great works	positive
Hi this is a great I used to cover some letters fondant . product	positive
cherries . Too many and dye red whatever	negative
strongly Smells . -- . . of chemicals Glitter off Very very , stiff flakes I returned	negative
i wear medium i so order medium but wayyyyy to big i so just but it unfortunately looks just waaaayyy too big like an large extra decided to it away n instead order size small give	negative
Perfectly packaged . . and very , simple and elegant cute Bought these for shower bridal my	positive
Handles much to long are making scraping in places tight impossible	positive
Sunglasses were very nice . . , The sea water that splashed on glasses my , left an shadow ugly on both lenses until I went to the beach	negative
unit - - nice small plug worked with the tv and play	positive
"it Would give . : . . . - . stars zero if possible I am not what 's "" improved "" about it sure it is virtually useless as an sprayer olive oil the button is Also very which means it requires pumps multiple to get an amount adequate of spray dispensed Might be better with a liquid thinner like vinegar , shallow . , but I wouldn't , risk wasting money on it Very hand gets quickly tired uncomfortable - for that reason to use line Bottom DO NOT if you are looking for an sprayer oil BUY"	negative
Truly awful . ! . . feeling cases pillow immediately Returned No amount of washing would ever them feel anything other than a tarp make They did , so if you don’t need comfort then this would be great seem durable	negative
Good reference to refer to as needed . book	positive
Cheaper . . than the products other similar and comes with a case nice to keep them in Have not on screws that were in rusted but did work on some that were in plastic appliances tried	positive
wallet . . Best slim ever I have purchased Extremely durable	positive
The product is great ! ! quality Good the seller Though me one fin small and the other XS ... send ! the pair of fines	negative
I want . . . to avoid deodorant containing aluminum and I ’ve , tried several This is the one only I ’ve found that works and doesn’t irritate skin my I ’ve only it in the months winter , so I will to see how it up in weather warmer holds have used	positive
Had . . . a one small of these but couldn't find it so These very well work for me order the pair The velour is on the and back so I can in either direction as needed go front	positive
thing worse ever i bought in life my	negative
These bars were mailed !!!!! !!! !!!!! !!!! !!!!! . by office post everyone of my bars were They are not They should have mailed these bars in a pack ice fit melted As it is hot I So I will not again order What a rip off lost !!! money my and bars to eat	negative
I didn't like ... . it , but it was the affordable for me stick to the original if you can afford Plus 100.00 option I could have 'd DIY this and it would have been more to expectations my easier to handle better	negative
I have heard ! . times too many it but something in this book and author it’s and it the bulb light on brighter than I could have imagined turned , made it make sense I hope everyone reads this and has the reaction same	positive
not Color as depicted	negative
hummingbird My love . , it it 's like a . hummingbird around my house freeway	positive
n't Did last . . . a year whole Would recommend for emergency only use before it just died Otherwise don't , bother	negative
it seems . . . During assembly like it was as as possible cheap made it but you need tools Drill and rubber mallet assembly . Easy 1 person The stickers make . it better look but I hope they don’t get off ripped You have to have room to walk around it It I . think 2 step though you sends parts missing for free . came . missing the braces for the floor . The floor is a great anti fatigue . mat Kid loves he ’s 2 It up space more than I realized takes	positive
Tired Cold War story	negative
Absolutely cannot lotion out of bottle ... despite upside down storing it ! I will have to out throw . f get	negative
I only once ’ve wore . . them and I ’m on my most of the day feet They felt in the time first wearing them broke and feet my felt good all day The sole seemed firm a bit but not bad I ’ve so far Happy . . had . one pair other of ’s Merrill and loved them	positive
COFEE IS BETTER , GREAT WORKS ICE IS , CLEANER	positive
I chose ... . ... a rating four star because everything can be improved I really like the book because it gives you an idea of how Mr. Buffett invested It also shows that you can invest the way same and one day be hopefully as successful	positive
It s deserved . . some more if I wish I could make that , materials So helpful changing life as guide easy	positive
I was very disappointed . . I don’t think it had any taste pineapple at all	negative
I ordered . . . this and it was broken when I opened the box first Amazon processed a return , told me to keep the one broken and then out , sent another one one Second no - deal big arrived again , broken and , had to receive refund be staff will easily in shipping break . cautious - If you order	negative
Product was the ad stated . Came in manner timely . thing Only bad was it smells horrible . I twice still smelled bad washed , it Or in . it and let it overnight soak washer for time third then again , rash through wash . would have Still has smell slight . given 5 stars for If not the smell . add	negative
"I 've had . . for a years few the made US bottle opener and then decided as well to purchase the set BBQ But I could have . paid 3 $ for a spatula burger flippin' made in China It 's to see on the blade spatula "" Made "" in China . Does it still burgers Sure flip ? frustrating"	negative
Junk . . . Every time the phone falls a distance short the protector off it broke The time last from a 1.5 fall ft falls	negative
One already has broken .	negative
It well works . . , and very easy to use it however leaks charge when you the canister charging off take you So have to it on the time entire you ’re using the product keep	positive
Very fun ! . to play with ways several to increase points as well as and playing games other in conjunction with it building puzzles Love it	positive
It seems . . to be comfortable I had ordered a size larger very comfortable Other being then to tight	positive
I don't have . . . . anything negative to say about this case it 's , fine For the money It 's harder a bit than cases other my and I did think it was going to come with a protector screen this is The protector was So there that . It didn't work if you are looking for a case decent to protect phone your 's blue ? . , it But	positive
tricky . . , A little to on the two or time first put I luckily had help The straps under the arms are easily as well removable , if you ’re not a fan a plus definite . Has that amazing leather smell even after a lot of wear	positive
I have just about all my casual no show socks over to Polo . I wear a shoe 15 size and it ’s to find socks that are the size right difficult . These the reason only them I gave a 4 instead of a 5 is fit perfect depending It ’s not on ever so often the back will down to heel my nor it is slide .... . often . Over the years last few with every pair I wear which shoes switches	positive
The key fob looks . . right and everything looks right but it won't , , close all the way The key works when you put the sleeve on key your and try to close the fob Kind of . I should have just the ones cheaper bought tacky	negative
ever table ! ! Worst and a wast of money No e if parts my match and in the screws are the side wrong of the table damn	negative
Not very well made . . . The voltage controller will not 24 / 7 used the camera will out after a days few of use burn sustain Don't use more than 5 or 6 volts and even then life expectancy its will be short	negative
Got . . . . , for husband my this thought it would be a gift great that would last I was wrong The letters off within a weeks few Not worth it rubbed	negative
Literally what . ! . . . the headline says super It 's cute and perfect for room my I just . wish it was a little bigger It really ; better than the baskets basic square helps carrying stuff my up and down the stairs It also me allows room extra in my closet and it perfectly fits as I redo bedroom my I 'm really I made this purchase glad	positive
it is was too small in the arms and shoulders I otherwise loved the dress I am so bummed	negative
Tips in came twice Ordered result same Called company to get tops new all up busted Never even got them Would not calls after I again and again tried return	negative
I now get . . . for free ( ) 12 all of our channels local and all they in just as cable , etc come and either I now or just watch the channels local stream I 'm not I The price did was as well as well good to place the receiver in a window . have . and having the 20 ft. cable me easily to do that enabled savvy tech but was super easy connecting the antenna got I rid of cable / Dish . I would this antenna again buy	positive
quickly Came . ! and great are working but they , fit with no trimming I thought I would have to trim them to fit in drawers crisper s my fridge	positive
great Worked . Lasts about 4 hours of drywall pretty heavy use hanging	positive
The item well fit . and was received in a fashion timely	positive
Cant get it to work on 6 phone apple	negative
for 2 weeks . Now there only a purple on the mirror where ther used to be video patch but its to , much of a hassel . Wanted back to send it is . Would have liked to use it but cant . , wont it again buy Sorry . Worked	negative
returned without any problems it	negative
way Great to expand photography your and have fun so doing	positive
they okay functioned . they just apart fell . off 2 keychains separate in under 4 months and turned into quite a hassle now useless	negative
not Does charge . . . , broke controllers my I them in overnight and now they won’t even on turn plugged I am now to charge them using the regular PS4 cord and they won’t even on turn trying I need controllers new	negative
I love it it is game amazing to play but you watch 2 to 3 adds after you lose so I 'm with guys you	positive
The packaging looks used the highlighter purple , writes like it ’s been used and the inside pens , looks scratched like they were used Not a . fan .	negative
I ordered . ! . the option 10 gram and it was supposed to be by Tuesday delivered It 's Wednesday and the order not is indicating that it even 's shipped I obviously cancelled the order	negative
exactly as described	positive
I just love ! . . . work ’s Pamela She truly to get how the reader invested in the story knows She . makes you in love almost with everyone you meet She has a gift of telling story but also you giving a message There really people good in the world . At least we can hope are	positive
We haven't a flavor , so kinda surprised by that question factor . 🤔 but my ex - military husband really liked these They are sleek and presentable . . noticed	positive
Bought . . for birthday ’s my son old 10 year this It It just . stopped moving broke within one hour No . To send back it Is at ’s the customer , almost as much as the cost of the product expense thanks .	negative
It made . . . my plain old key fob classy and expensive look It very much looks like it is part of the fob key and not something I on put Very happy with this one	positive
One of 's my dog may be allergic . . to an ingredient ... to be determined He is constantly , so will with foods other experiment itching	positive
I gave . . . to labradoodle old 8 month my this toy and went to the bathroom the feet were , gone By the time I was done and she was working on the ears off with teeth her pulling Not I wouldn't . recommend for a dog that does a lot of chewing durable	negative
They well fit ! . . and not do leak I don't use the plugs ear or nose plug but , keep them in case I change mind my Very nice	positive
This grinder isn't very easy . . . . to clean apart Took it for cleaning and noticed that the grinders are misaligned : unable to set coarseness different The corns are loaded through a door plastic side isn't particularly that secure could and and spill open Do not recommend	negative
Purchased ! . . - as a gift this bag it was on an Amazon baby registry Bag started ripping after 3 uses and the strap is now totally broken after a months few short of use normal Edited to add the seller me is : sending a bag replacement at no charge extra and have been great to work with the bag second is Hopefully much . better	positive
We purchased . . ! for daughter young our this as she absolutely loves it The animals prints are very cute and the set itself seems very well - constructed The drawback only is that the cardboard material which up the case carrying makes is not particularly sturdy and not does seem to last being with played likely	positive
Really appreciate ! . . the packaging basic I , ordered one from apple After the cord on my Pro MacBook failed but it was the , one wrong This one though , works like a charm	positive
The parts embroidered looks . , good the trip looks sloppy	positive
Really cheap . , not even sure if it will up to holding the sword at the Festival Renaissance this year hold	negative
not Did receive . . product that is pictured Received 2 lipsticks and not 4	negative
The pictures shows . . the scarf beautiful i was happy . with this scarf Upon receiving the package And then decided to wash it and see if i could get fade Washing . It is exactly i was looking for what . worked and i then tried it on girl little my She . wears so cute Thanks	positive
slippers . . Very nice They well fit and are and warm , nice , with materials good quality	positive
Looks a little , smaller a little than I thought it ’d be cheesy	positive
I used . . for 2 weeks and the bluetooth connection no longer works quality Poor	negative
Very loose . . ? . Returned item as it was very as expected baggy but too , baggy to be worn as anything other than attire ren fair with corset and shelf bra Also very through white even under garment would be extremely visible see , Went with color different as more multi purpose and material thicker	positive
They look . . like they 're more expensive The downside only is that they 're a bit little than I thought they 'd be heavier	positive
I 've worn . about half a dozen times this and the stitching is staring to out come one of the braces	negative
case ! ! Very nice looking for the x iPhone Have outs clear cut for port charging headphone , jack , camera , speakers and also the apple logo feel Nice	positive
"The minimum waist for this item size is 40 "" . . . it right off , slides with Even twisting the belt waist This is not suitable for swimming or water parks unless waist measurement your is 40 inches or larger the bag black is Also . , transparent , it 's so not for carrying cards credit or information other personal suitable"	negative
Awful Too expensive for a piece of paper	negative
Not yet tried . . if it is working but it seems quality good I need to it up and wait to see set	positive
Live . . . , in a city free hands used this to up my usual ear bud when driving back Sound is folks great hear me but it is not most the comfortable in ear my great , though product , Quality with sound good	positive
story . Well written about in India life and what some people will do for power	positive
I was disappointed . . when I received this blouse It does not in the color pretty but a yellow bright neon it shows in the photo come	negative
This was an read . . enjoyable It helps to know that all babies are not mistakes and they are and loved wanted and understand	positive
Love this and I have skin oily	positive
I bought . . . for son my this camera kids It is The picture has frame cute easy . to use son My very much likes it This is a . gift great for children	positive
The clip + on 3 gopro hero case my broke . . . I so ordered this for a replacement I 'm I can get parts replacement instead of having to buy a case whole new glad Fits perfect and so far great works	positive
image . . Excellent Would be 5 but included the nut wrong sized stars	positive
quality Very poor of magnets and items doesn't stick . or remain firm	negative
Sci - Good -Fi wouldn't recommend to readers young	positive
Beautiful inexpensive phone case	positive
These are nothing . . . . . but with a ball bead rings jump you , lose the shape round along with the to the ball alignment Once you open the ring because they are now worthless as earrings I couldn't I didn't bother trying the one second so you can see the in difference before and after opening , get it After attempts multiple to just get it through piercing my to align and again close I 'm returning them	negative
This is the set . . . . . .. second of these I 've had and the motor has and the set new hopefully well works quit in one of of them each time Guess I will have back too to send these So I am : going to change this to a 4 star as the seller has contacted me with an offer of a product and replacement refund disappointed Edited to add This kind offer goes a way long with me	positive
Unit was substandard . Motor weak and failed within 3 months value Bad	negative
This machine will off by itself at random . turn	negative
motors . Good for a projects kids	positive
These are as far as they how look pair . . . favorite my of shoes I However , have other Adidas in 8.5 's men size shoes , ordered , a 9 size in these as suggested in reviews other and they are still very , narrow compared to shoes other Adidas my I stretched them and that helped but I probably should 've , ordered a 9.5	positive
The clothes are short .	negative
Too thin . . . not enough sturdy The size is exactly I wanted but the material is ridiculously thin what This should be noted in description so as to not disappoint consumer	negative
This unit to be a direct fit , it not was and no wiring I could so make it fit diagram . The company was no help at all . I back sent it and got a EONON I would recommend which to everyone !! Amazon was !! It wasn't it was the company fault there great P.S. . was	negative
product . . Good Thank you	positive
It loses . . . after a times couple of opening the blinds & closing calibration I ’ve It ’s to have them on mode schedule but they ’re always & it ’s to calibrate again & again annoying uneven nice had it for about 2 weeks & have been recalibrating all 3 of them every day other	negative
Put . . in the printer this and it showed to be empty and it up the alignment screwed . Tried to print Returned it and and perfectly worked purchased product same at Walmart This is the . time second I 've bought ink from Amazon and it was junk both times	negative
The product arrived . in shape good , but there items several missing were We were . missing a couple , of parts all of the hardware as well as the , instructions . Had to return the item whole	negative
not Did fit . . 07 Silverado my Lugs are not enough to thread onto the lugs on the truck long	negative
Smaller than expected	negative
For chilling . . , napping or , wear like a headband while working or cooking Sounds great Great ! not to a headset shoved in ear your have	positive
this is a shoe comfortable	positive
holster ... Awesome for my LCP fits like a glove and stays in place in my band waist	positive
Loved . . . for walks at night and for use general around the house this flashlight and it only should , take 5.5 hrs for a charge However the lanyard off about after a week and the memory function on the light now later a year and and it barely anymore functions I not would recommend broke Despite the metal and the look rough durable casing broke I . tried charging the light and the light green never on came after 18 at least hrs this is a , light cheap	positive
Philips bright white backup light not does fit . . in light Mercedes 2002 430 CLK backup The 1156 terminal base is correct but the bulb not does fit in the lens	negative
I really not long enough have used ! it to know whether I like it or dislike it but we will see at the end of 44 days but I again will be ordering it	positive
Top sheet was small . and the fabric was not as as I expected soft	negative
does stretch . . ! though they as Even expected once wearing the shoe started fit start to get a blister on toe little if wear for a period long of time I do love them and glad I ordered . IN at home before you them out for work or evening wear . Easy to clean BREAK	positive
Ranger One Woohoo ! in a characters few new , and a AI somewhat flawed justice is served Mix . anyone ? Pepsi . Love . the direction this series new is taking in action	positive
I ordered . for beagle small my a medium and it was so small , it didn’t even close	negative
The thickness of the case does . a job great of protecting the phone but the thick hard rubber button covers were , difficult for to me feel and operate I . like the back kick stand and the way it protects the phone But I can't . , recommend it if you are a user heavy	negative
I like ! . . the size , fluffy and flavorful of the kernals popped kernals very few fail to pop for use personal my When I pop it I I ordered a bag 6 lb. for son - my in - law and daughter bought it and so much loved it They too . love it	positive
I had . . difficulty cutting with knife exacto Edge too jagged . Had to discard part of roll	positive
Super cute . . and I loved this case for the 4 days I used it before the ring off already broke Super disappointed	negative
pretty well Works for us	positive
The battery life is amazing . . . . , this thing definitely not working 50 $ works - for days multiple without needing a charge and you even can , use it while it is charging However , the earbud left is not less than after a week of use - it get - this and stopped working while I was not touching it sitting in chair my for an week entire , I wouldn't pay 10 $ for something that doesn't work working I heard what sounded like an short electrical through it and it then , stopped completely working Very shoddy	negative
This is a addition . . . . cute for our remodel kitchen We had tones gray and off white and this great matches on the walls It would be perfect for any room in the house especially a living or nursery room Amazon delivery was Of course I really enjoyed it . Rustic ; and chic shabby , quick . and easy , go for it To up a space spruce	positive
n’t Does look . ... . like the photo Not Either way .... . worth . sending back it I 5 3 165 ’ ’m curvy muscular it ’s ordered a large I should have up a size . Or I I can lose 10 lbs guess gone tight .... .... a little build I can it work and up dress it make	negative
I ordered . two of these and I only received one package	negative
Really wasted . , high bigger then expected fits	negative
the paint or covering As soon as they wet got off came . . . easily too breaks All the fins are already gone	negative
Used for bday first my son it looks perfect	positive
Over price . ... Wal - Mart half of the price shipping free 2 days	negative
I am pretty disappointed . . . . in the quality of this set I installed yesterday and there already spots of the black matte chipped off the set are the deadbolt is super Very poorly made , stiff In addition and doesn't smoothly track	negative
These arrived . . . with some kind of all over them oil black / grease It washes right off hands your but I never previously 've received landscape that had such an coating obvious of black on them pins they 're then Other that fine	negative
One of the on the strap closing that attaches it to the chest nails out . came . It is nice looking but cheaply made after opening just a times few and closing it	negative
"I bought . . . . this to up fruits fresh and vegetable at co-op our pick but it is and sturdy and great works for me , good It is study and holds a lot The handles are strong , as it gets pretty heavy at times I have it for a variety of tasks other also used . It may not be as as some of the "" totes book "" party pretty"	positive
Finally found . ! the filter right for my fridge Samsung Works like a champ	positive
This is a great shower for the price . We mounted it on a hose not ( included ) and use it to clean the shower . the wife Also uses it for out hair long her rinsing We . use a fixed round shower head for showering . head	positive
Love . . . ! this case and the shade of blue is the nicest I have seen I have gotten compliments so many on the case I will . say that it easily catches print finger because of the metallic it is Also Very easy to on put prone . to scratches but be just extra careful with it I will . say . that you do have to down more a lil than normal with this case press color favorite My is blue I like that it covers the phone entire	positive
Well ... to say needless they are some getting used to The toe box being bigger . is great . However still Just a matter of time trying to determine is good if the heel not having the padding like shoes other . . taking	positive
These are very cute . but the elastic on the back is and way too loose flimsy It . took some time to so it wouldn't slip off the fixture light tighten it I . expect it to break before the end of the season with the snow and wind	positive
What a product . . . , great works like it is advertised and was and delivered on time shipped No 5 because the battery that came with it was empty Definitely a must buy star	positive
I this book because i had mentioned some time to a coworker I wanted something spooky to read to decipher the ramblings through of the book most . A coworkers few me this was the book for me told . ... The beginning was the part best as it on droned ... I not enthusiastically finished ) ( the book but it is good if you have UFO or no beliefs alien . But aside set Sadly , I did not it enjoy ... guys sorry :/ got	negative
I got . . .. , . .. . . .. this to put on the side vertical of headboard tall its the option only i have it So directly out from the wall / bed sticks 90 degrees when its attatched it Does it wont stay put in this position not fit needs my twists as a result of the way i ve attatched To extend the pole I consider myself on the side weaker of average i can open most food jars really had to muscle this thing to bend it into form	negative
this is 5 ! . ’s women to 10 I ’m a 10 and they up come short more than 2 inches States	negative
PAY ATTENTION this size is Put money your toward the size larger tiny !! . !! Ridiculous	negative
I dislike the product it together won’t stay and it keep off falling	negative
Very pretty , on rides night easy to on put although no directions came with product	positive
Problems . . with threads but company send replacement Faucet is really nice for the price	positive
Love .. the drop back it was the feature main of my party 80’s I notice after The color around the creases fold are when I again later a week used it fading	positive
ever harness . Cheapest Do not ! I had just to re-wire lights my because harness was not working buy . wiring . Thin	negative
NOT DO BUY ! !!! ! ! ADVERTISING FALSE THERE NO SUCTION OF ANY SORT OR VACUUM IS It 's a qtip fancy if you ask me	negative
Would be great . . . if this didnt when searching for mini s4 show Cost as to return much Sits as purchase on shelf not doing a bit of good	negative
material . Thin not something enough nice to to work wear	negative
Carlos seemed . . ... . . ... .. ... to enjoy it I can't wait to him off in it show So Carlos is 11 Large perfectly fit him pounds . funny I I can .. make sure he is comfy and I can see reactions 's people He loved it like him front facing He has been on my in carrier his to ride to a park scooter He 's ( got ) those thighs thick Had paws his on handlebars like he was driving	positive
quickly Arrived . . . , , very sturdy husband had no trouble assembling it and it , looks so beautiful in the bedroom Fits , a lot of cloth in style choice , Great would highly this to anyone recommend	positive
The broom was sent w/o all the parts could not together put it and NO product or instructions insert	negative
Bought ! ! for granddaughter my this She loves it and mom her so does easy pick for mom up . toys ! , Fun to play with and learn Keeps the toys and out of the way up picked and they are able faster to dry	positive
Very well manufactured . and easy to put together	positive
Ordered ! . . this product and the adhesive was damaged I got a item return and that was damaged too the way exact very It wont even to phone my stick unhappy with this product	negative
Easy . to use processor My is Heartland and this perfectly worked	positive
It is a outfit . . . wonderful Love the design and material thing Only is the bottom tie is too big and the top tie us too Other a little than that small it 's great	positive
Great for our garland ! Used it as white cloud garland for our rainbow backdrop ! Perfect ! I would recommend buying two bags always better to have extra than missing balloons . I loved the size . I did add a couple of 12 ” white balloons cause I need more !	positive
Buyers BE AWARE . !!! ! I received this product in a box open teared and in the expiration date is a weeks few In addition , this product CAN NOT be returned Don’t waste $$$ your	negative
"product ! . . , Great I do was anxious to to do chores mechanical and craftsman around the shop or house get hands my to be a mechanic on a set and you don't have I crafts "" "" Re-purpose hobby , upholstery , painting and handy man stuff general An impact wrench is for most of that but a , drill good with a of sockets relatively inexpensive and a set of adapters impact grade socket set overkill"	positive
I bought . . . this to replace the OEM that came with rack Yakima my lock It works . as expected With that said , it is at best a against the thief casual It can be knocked hammer with a or crow bar or off pried deterrent	positive
Box completely collapsed . . . . when they arrived No sign of to the assembly strut damage Install process was enough simple but alot of lifting heavy is , involved Vehicle needed alignment after install	positive
I lose . . hair like it ’s job my and plumbing my is not a fan I have not one issue with drains clogged since I bought this had	positive
The color pink was different . . from the picture didn't like it	negative
I still noticed . . . After a uses few no difference This product did not for me work I just . bought a shampoo purple from the brand Philip B and noticed a difference huge after one use I wouldn't waste the money on this	negative
I up put . . . . two of these and both down fell within a days few but they need a way better to mount them to the wall I them up with the tape command it comes with it them , sit for 24 hours without any weight as per the instructions and both down fell before the week was out put these are a great in theory idea command tape isn’t enough just really cameras my my thankfully didn’t break but it did crack the shell . . disappointed that I wasted 25 $ between the two sets I bought	negative
An , read . . interesting easy Beautifully written	positive
Very comfortable . . but doesnt like to stay on the bed even with a mattress and sheets fitted protector I have had to readjust the mattress times several and now have to find a solution to it slowly coming off the bed with each time up I get	positive
I really enjoy . . using this strainer flexibility s ' It it work on any size or pan I want to usse it with pot makes	positive
daughter My LOVES . . this set , so that is it I ’m giving two stars why Unfortunately , the necklace is in over 50 across my room family . Still missing a beads few . Brutal pieces	negative
I receive a package with in it nothing they me refund total will not again purchase sent a bubble wrap which is a bubble in the seal of the envelope inside wrap package	negative
Buy ! - Great great works	positive
I purchased . . . . 30 2017 Dec this charger good worked for 2 months Now in not charging plugged I dont see any information warranty	negative
These are completely useless . . as the hole in the backing is too small for the post of an earring What a waste of money	negative
The adhesive is much stickier . . . ! and more secure than I thought it would be But it doesn’t , hurt . to remove though it is even sticky Just make slow to go well made sure and seem This is a . godsend for dresses certain when I don’t want straps to show I worn it for a day whole with and off the shoulder dress comfortable and had no complaints The material is also soft	positive
I ordered this product and not did receive items my	negative
This product not did work . with reader Square card my	negative
Love . the bar but , wish it was a little bigger	positive
Gave . , to grandson mmy he loves it	positive
Too small ... though great for a child	negative
product Great but everywhere leaked in shipping	negative
It 's not the price nor it 's accurate !! worth	negative
Mounts seem . . to be a good decent quality , but mounting threads out before they are to not rotate ( even with the proper rubber and foam , tape 2 sided adhesive provided ) insert enough secure strip I would suggest a change mounting hardware design with bolts / nuts instead of relying on screws short key Allen machine threaded into a medium soft	negative
it Sometimes great works	negative
Wonderful . . I It 's looked too shiny after I put some power baby on it had to put some powder baby on it take our the shine it it . fabulous But	positive
The box little broken .. and it was a gift for the day next . :( arrived	negative
Cute . . , all have so far worked price Good	positive
I worked for 3 days and it stopped working	negative
this tea is delicious . . crap Holy Tart and fruity I , like a lemon little in mine and hint of honey	positive
Have bought . . sets several of headlights L.E.D and never have had a set that flicker like these the switching from to brights dim is Also a hardly any difference joke	negative
The cord doesn't work . . I have a one second and cords swapped and the heating but not the cord pad works	negative
The power strip is sitting . - . on shelf my I was disappointed to learn that the outlets not individually are controlled the strip entire is or off on turned	negative
hit . Big with teenagers at Christmas	positive
This remote is certainly easier . . than a controller game for watching videos to use the button placement is However not , optimal . It is very to hit the button wrong because they are so together close easy it seamlessly . , works On the side plus with the ps4	positive
The motor main doesn’t even work ! . Not worth to buy at all	negative
Found . . Amazon to have the price best - valued for the filter DA29- 00020B water I needed for refrigerator my The exact replacement part is always the buy best	positive
idea . . . Cool but , bunched around the area / shoulders chest I 'm 5.4 140 ordered a small lbs , Returning it	negative
product ! . . Amazing And . quality great Looks amazing on Mini my ever purchase Best	positive
I like . . these boots because I have calf wide The thing only I don't like about them they feel very cheap is and they well fit however , I 'm them and probably will look for a pair nicer keeping	positive
I would this 5 stars but it ’s very long . Had to in a knot to from dragging on the ground prevent tie . Still really though Super ! soft and has pockets I ’m ’ and 115 lbs I ordered a small 5 cute !! 😍 give	positive
Sent . as a gift She loved it	positive
Fits great but the material used for the inside already apart is coming I so know I not will b wearing these times too many more This was not a . purchase good and shoe very poorly was made	negative
I not have received . Till this day backpack my nor anyone from the company does respond to emails my	negative
Very comfortable . . . for it is what but it just does the job seeing he like to go under water son My really doesn’t like stuff on his face Does n’t to up like most do fog seem . Does n’t marks huge red on or around the face and doesn’t up with water fill leave	positive
These are actually baby toys . . , We they They 're 're not actually , . plastic . Sort of like a dog toy but and kind of hard thought they were the squishies that all the kids are so about right now crazy	negative
More like no stars . The sunglasses didn't flat back . Sent them They were . cute but work sit	negative
Delicious ! on meats , poultry , seafood , gumbo and just about any dish	positive
Says all fits 900 not does work on 2015 my	negative
The skirts zipper is broke ....	negative
Should have gotten . . a size larger It is warm	positive
The image shows . . . four bells The title of the item does not less than 4 indicate . The quantity actual of two is not clearly except buried in the description item The amount 7 ( $ ) paid is a price far too high for the of 2 product amount ) ( actual indicated	negative
There was fast shipping but I didn’t like the shirt at all . I ’m 5 ’ 7 ” , 130 pounds . I got a medium and it just hung on me . It has a weird neckline that was choking me but then flared out . It does have nice material and is a pretty pattern .	negative
Love . for the price I recommend it from for women and men medium the backpack good I ’m very happy	positive
I again would purchase . for family if I needed to qualiy Nice	positive
This tape is way too thin . to work with	negative
The reason main I bought these is . because they are supposed to be scented but they don't , smell at all The barrels on them are too . enormous	negative
cheaply made , worth 3 about $ at best	negative
Trash not do get this item it came and it not even did work	negative
Tom is always a read . ......... good but books his just on and and on one go Plausible story especially in of 's today news light line	positive
Boots are quality . . . nice wide a little Run for me feet My around . slop in them a little The color is more than brown Overall boot nice for the cost . burgundy	positive
top cloth of insole layer started ?????????????? . . . . separating after only one of use day these insoles are to i dont think probably china knockoffs . . big these are timberland to manage insoles replaceing old 6 year timberland not that have seperated in any way insoles bought a pair of pruners felco that were proven to be knockoffs . had to reorder them from felco to get the deal real i think amazon is slipping	negative
Great . Almost looks like thing real from far :) there no Gucci logo is That 's . what it away gives :) amazing size bag . Comes with two straps , leather and material one stripped . It 's Both can be worn as cross or as up close shoulder bag body gooood . Took . picture so you can see the quality of it . I really honestly like it Over all !! quality	positive
ever “ watch . ” Most annoying I can’t bare that accent stupid Asian	negative
Not the best . . . Does not power enough for an drive external hard through the ports USB provide Connects to the internet via the Ethernet	negative
This book is marvelous . to peruse and I think this book is the book best of this theme and I truly value this book	positive
