text,label
Damaged ! ! keyless my entry and than less for 10 $ found this current my damage keyless and was on my way Changed,positive
a little heavy ! but great quality,positive
I love . . . . these chips All the flavors are wonderful They are much eat to than the regular pita chips easier on the teeth Not so . hard and very very tasty I every day eat them,positive
"I than less a week ago got . . it and it already stopped working at first fine Worked maybe 5 times , used it I a graduate ( student ) without a computer charger Now am . stranded",negative
"my butt Water resistant . . ! I my passport in it and it , molded put it after a year Also , became open to practically impossible NOT Do buy this",negative
Loves ! . . ! these gloves Super cozy and warm Love that I can them and still use my phone wear for family for Christmas Will be purchasing more,positive
"Flimsy . no middle , click and for large hands and uncomfortable , small",negative
"I used . . . . . love to the Bai Molokai coconut but I always and it tastes fine , open another bottle 🙁 Now it like every other bottle off and I have down the drain pour to it tastes I At first thought seems I if these can bad or the formula if or what , changed go not ’m . sure I do know that I don’t being unpleasantly surprised and wasting money like it was my taste buds I ’ll drinking to spring water back go to have",negative
Words cannot express the of around this bag for 2 days and making an then an endeavor adventure travel carrying luxury,positive
I in between books miss . ... Maisie Dobbs I so like savor to the reading I thoroughly the secondary this one in story and did not guess the main mystery enjoyed,positive
this If something could possibly be too and too large small then is it,negative
The glass screen protector out the phone dropped with being shattered .,negative
Love . . . Pictures are vibrant and story is super read to fun this book BUT the book a bit warped it properly close so won’t came It doesn’t affect the story I so anyways kept it,positive
Not a good after week broken quality,negative
"This I would call an easy “ read ” that is a book . ! . , but I would it that with hesitation not make like it isn’t an amazing book seem it to call I being able about so many great Christian figures that with the Gospel literally changed the world read to loved I to all for sure would recommend this",positive
"ours with a defective valve arrived because back Sending . . -- it you thru the straw hardly can just , bubbles get any water one for my older son a few months back and it is totally fine Bought",negative
"Looks . . very cheap , and the light is not at all the sun in Three days and the the light of clear part is already yellow ish turning bright . Save your money",negative
I across a this then cheaper cable never have come . . It the release button not working as was from the monitor not would release . !!! IN CHINA MADE !!!! I from this company never ever again would buy Disgusting . CHEAP . Had and at Best Buy bought a great one in the garbage throw to the cable,negative
"great special effects with Good movie . . , I a 3D TV and definitely this version for similar TVs of owners recommend have it I recall As at the Oscars , won best picture",positive
i i than less one month bought because it Actually didnt want put to no star,negative
This knife and tape it said although it to my secure mail box was delivered never arrived . . . I I in for a refund sent When the slip not from anyone back did This absolutely for nothing pay to too is from this vendor Don't . buy much hear,negative
"I really liked . . . the this clock of look , but , one hand was . I right out of the box don't know the deal bent . And it 's not the Something is with the mechanics off battery I all of a sudden guess . Annoying a but not too big return , deal but course of I 'm past the now deadline . My husband open the it of face and was to it out straighten able and it won't now , keep the right time I For the price better , expected popped for a weeks of couple fine Worked .",negative
"for my wife who for 93 days used it Bought . . , since it was past the return date couldn't get returned it to BlueParrott and the refurb company Solving Products ( , LLC ) with no response by BlueParrott or from Solving Products , LLC not would buy product Wrote",negative
I for some the Behind Scenes reruns or that like something was hoping . but it just instead had all the urban programing,negative
These trays really are nice . . ! The cube size is than some smaller but I am them as extra on hand have to using so no big the size on deal The cubes are from the trays remove to and I the lid nice added - feature like easy,positive
"I on upper and lower teeth just got . . . permanent retainers Super Floss and found the plastic threader so is flimsy , I through the teeth can’t get it a refund and bends and some teeth won’t between even down into my fingers , cuts slide Bought I the teeth on floss without the retainers and it leaving in the teeth stuck fibers shreds ! tried Want",negative
"I 'm that the box was and like it had been that for a long time , this meant as was to be a gift way looked crushed . It still looked and all the products were , fine , okay so I 'm overall with my purchase happy . The test sizes the balm and tins all to what you 'd in the grocery line find look while normal - sized look , big enough multiple times try to . Good bad packaging , value cute , gift . disappointed",positive
I and it ’s really not even like the shown picture purchased the “ rose ” gold case 😒,negative
"I Honestly , forgot . . I even ordered that them I yet haven't used them",positive
I for my mans brought ....... this and he loves it it I thought than also 's smaller but a great all for gift,positive
"The lights they lasted while looked . . , great They quit after 1st night working",negative
These for a few days were nice . and then 3 / 4 off my car fell,negative
The paint Never Krylon again is horrible . . . I in third a grader s art class have used better paint It quickly no doubt . dried but left a powdery that like sugar on a white powdered donut off came residue,negative
breaking before a few weeks n't even Did last . . . not Do buy Terrible,negative
Wrong shade was sent . . . . - I you sent because have me the wrong shade until I another order and it arrive for to wait place this badly am rating I Light and you have me Fair sent ordered It ’s a pink / white I of it so even can’t make use and have it to a friend given shade Now I am without for work wear to foundation,negative
"My last phone 4 years without a scratch last . . , em I of my stuff taking at care so very am good This the first s Cover plastic material between weeks will It without screen protector your phone it fells if so will brake comes brake .",negative
It ’s it fits all my welding school equipment but it ’s only for short people good . my school at People have the same tool box good,positive
"Quick and easy but , wished I had color of a them of couple of people of pictures",positive
I through prime ordered . . this and it here get to over a week took I else something in the mean time and then out this is non-returnable found bought,negative
I for 1.5 months 've had . . the product and it just stopped working . I do not it and leave in plugged it ... and nothing has to it happened move . All of a sudden it is tracks and it it in slo - mo playing like 's every other the music of word sounds skipping I for this to be a good long - term that I could play to my mantras use item had as such high hopes Really disappointing,negative
"I was told - this extended 4 - year warranty AFTER manufacture s warranty started it 's for THREE NOT , 4 YEARS",negative
The the box of inside in two locations was rusted .,negative
"These make . . decent Surface Pen replacements but they , do the job They aren't as the original surface pens as heavy duty",positive
Item damanged and everywhere oozing purple shampoo arrived Huge . mess ....,negative
"I for this price didn't expect . . , much I so not was disappointed . I was there some the dots in shading was but I myself with a black Sharpie added that hoping They are for my purposes good",positive
Item very is cute . . . . . My daughter even though it wasn’t is which she ’s trying use to what organic for her future son wanted toxic a odor with anything in breathing this she it it super was cute but it had a not natural it to order thought we the odor out washed if see to even didn’t wash it we since the baby will be in his first the life of part of most bassinet don’t want him,negative
"Cute . . , my only complaint is , that is isn’t I thought as ’d as the material of a tint reminds me bright I still the overall design a lot and would recommend like",positive
The mouse had . a great feel but the setup process is and the G buttons never out of the gate worked awful,negative
I didn't get I order what the picture show me a that was mote a drone on control camera they sent me what was a still camera go camera,negative
why Idk . . but I must right in between a 2 & a 3 x x I bc purchased 've both & a 2 x is too & a 3 x is huge small Very sad fit,negative
on Costco from pull tab cans n't Does work . But it in your standard tuna can . works,positive
I only bought If the Whistle Stop Products of one this is the I would buy and for everything use it one,positive
I love this Saucony shoe very comfortable - G,positive
with this Upset .... . ... ugh I I find because cant a that sells it store ordered citrus cooler They send .... me you everywhere can get which ORANGE,negative
distinguish A gentleman 's hat !!! . . Fits to size true you 'll this look and get many compliments love,positive
Great item just really small bottle,positive
"I need . . . more magnification This also feels a bit flimsy It is my not understanding for I to according the specs would get how much magnification fault For me , there little change . was",negative
"the day I received them up Powered . . . these and for about 3 hours used charging them but the blue light on so doing while remained Not sure what here happened Seemed but I for that prepared good , phone sound , quality , earbuds a little even to the smallest swapping after the rubber piece Blue light indicates fully charged big use My ear canals are than average . smaller . . Wasted money The next day , the headset wouldn’t on . power I . tried",negative
I for my grandson purchased . . . this I was at how they are small surprised These will be for snacks good,positive
"not Do buy . . . . Battery great the first 2 weeks it from 30 % to 100 % in use of 45 minutes Now . goes , shortly there after dies worked It 's a complete I wish I could return and back get my money waste",negative
"Excellent product , , it is really for the price great I very much like it",positive
good work as the branded lexmark cartridges however not as long do last,positive
Package completely apart torn arrived . . pictured as definitely not Would recommend nor would I again from this seller buy,negative
My cleaner shrimp into the fans was sucked . . Needs a filter or prevent this to something,negative
"Very lightweight . , and off instantly it up ( picking ) or over knocked senses if movement shuts but it will occasionally off for no reason it over heats except that shut small a office for Perfect size",positive
No for me . to trash can very quickly Went . practical,negative
I love . . ! . these and can't on our our cruise for excursion wear to them wait They so are comfortable I have them outside on the rocks and I didn't feel a thing worn I would say that these are to size true,positive
This is a designed . The frame very is sturdy and the wheels attaching seconds . The grocery bag is an attractive color . I have complements on the street the bag is about it spacious and has 4 outside pockets and even the closing flap has storage room received . into consideration really took Whoever designed this product the people who on public transportation and pattern and to their destinations walking very well obviously rely of needs . product,positive
this bottle how was small at Surprised . . . Also left feeling greasy our hair it out Threw,negative
"I literally not could down put . . . , this I straight through read it It kept wanting more me I I was watching unfold the story there like felt",positive
"so far Works ! . great n't Does seem but it is a lot too you during cooling use If the constant drain method quieter my last 12 k BTU one did as move to as much air . , be a lot empty to the bucket ! We than more half in than less 10 hours have filled a 5 gallon bucket prepared",positive
the price for Lovely rug !,positive
one time Used . and the puff apart fell,negative
"2018 May Bought . , me stranded 2019 September left A half this price at standard battery much longer would have lasted . . Trash",negative
Looks good . The legs are but the the table and benches of tops not are . the corners of Some have shipping from dings . I I get If can a partial refund with real wood will I otherwise need find to a return it to way replace the tops . sturdy,negative
fine Installed but in the shower with it and the water up under it got went money of terrible waste,negative
It somewhat did work but it 's not a great muscle rub,negative
"One on the floor fell . , dog rejected That 's it how is bad",negative
I in the house always was losing . . my glasses This is a cute and funny always know my glasses are where to way,positive
"I bought ! . . these power banks of 6 One in various colors was The box . said gold supposed to be gold I for a specific reason ordered gold it I opened When the box was I already had purchased a silver power bank . , silver . at all Not . happy",negative
"Absolutely horrible ! smudgy . Fingerprints . ! , face , prints and in sunlight use to impossible Literally cannot see screen my money back and , going go to find the i before used one Want",negative
Fast shipping . and excellent product,positive
Nicely made . Fits Great,positive
"typographical errors Poorly written were , abundant . , it seemed be by a juvenile written to",negative
It s okay . Not the in my opinion greatest,negative
for my suits Nice . and have a gripping off sliding from keep pants to texture A bargain,positive
This filter not does fit . ALL 2.0 Keurig and is not for return eligible,negative
I never received . my item,negative
The quality is low . . . . . . and I would not anyone by to this product recommend It easily down falls and there no fix the issue to way I in the first month didn't use it and the return window is closed 's Assembling and dissembling all is hassle the bulb base First time I used I So . have . find to a new bulb Worse part is So it 's gonna up in garbage can end stuck and the itself bulb out came and the itself ceramic base is also broken Overall it 's of hassle full,negative
this one like Last membrane only 2 months lasted . . . . in no time Clogs not again Will purchase this one Poor quality,negative
at all Not durable . . at the crotch on 1 day Ripped,negative
I for day care label to my baby 's baby bottles needed . . red take but it 's not as over the cold bottles used when sticky It 's to be find to red tape able nice,positive
from this site not Do buy anything And then they don’t you ask when reply then thieves your stuff not does come,negative
"I for a product that would give my hair body 've been looking . and this is it ! but it , does ! I At 55 , started , but this shampoo has really with the hair loss helped And the it gives my hair body is incredible noticing my hair thinning I know it is age and hormones I the reason this works Whatever don't I if the hair loss of part was the shampoo I before was using chemicals 'm I love it . wondering . . , know !",positive
It in weight very is light .. in almost all bags carry to so easy,positive
This product for a men 's XL to is small ? . . and the bottoms have no all men 's men as 's long johns should have which pee hole The top needs to be longer Is it a women 's XL wrongly packaged was that possible,negative
This was the worst the Thor series in I ever ’ve seen . Lousy the writer on drugs tripping like was Thor to himself as a god . refers plot I in the trash . . Blasphemy threw it . movie,negative
for the price what we up paying end Good . with the purchase Happy,positive
's a It very pretty is just was a little bit I expected than larger sweater,negative
"the batteries of One didn’t work . . , it in the receiver just spun and wouldn’t make contact The other battery did work",negative
"The this case of corners began . . within a normal use of few weeks flaking , cracking and off chipping The cover wasn't dropped or at all manhandled The corners now basically are . gone and plastic of jagged edges are there . I 'm the kindle no longer will be secure , and it is to due the sharp plastic bits hold to uncomfortable concerned",negative
"These pillow cases Extremely are 1 . shiny . . , - or at them the wrong way they stain and will be washed to need , look the photos don’t do them justice think Prince ’s bedroom , a 90’s porno maybe even same the time at , both 2 Not if you are at all hot they become sticky and generally feel gross great 3 you are If I hot deed , on lotion put",negative
"Cant out figure it , and again USB port was not with and it didnt just that another you have bye to and it doesnt yet work thing say it",negative
very informative for knowledge of needs perfect,positive
These are okay . . n’t Did have many white ones or dark,positive
My four of family went . . ! camping & this tent was perfect It was a queen bed and a full bed for ample to & down take assemble Very easy and quick room and two box fans including stuff of all a small and lamp table,positive
Poorly made . . . The prongs are uneven and to or close a strong snap ring spread difficult These tools are to an automotive mechanic useless,negative
Their a little heavy but good quality leather . . again Will buy,positive
"I have . , . Neuropathy and need my feet on something These the time of most a little tight fit and almost like a compression sock feel they make better feel my feet",positive
expected As . Great . quality,positive
Very high quality hose,positive
"I don't get . . . . every review site as the best wireless headset you can buy why rates this The microphone quality is . It not it sounds that bad , but it 's so quiet 's mediocre , but the sound is even . worse It 's also not very for me comfortable The max volume very is . You really can't it up enough clearly especially far from away hear , to footsteps turn low It 's strange",negative
during first use Popped !,negative
The product exactly described as was . . It promptly was sent,positive
I into the more brightly colored options by the same company offered mix . . this stuff and my conure seems enjoy to it n't Have noticed any problems,positive
Returned . . The Mac even didn't recognize it,negative
This only 18 ” is long in the picture shown than Not reach to any dashboard enough long MUCH . shorter . Big . disappointment . and a cruel and switch bait,negative
They claim that this was my Toyota Camry fit and they 're really too small,negative
"Not super high quality . . . . But it is , easy install to nice flat stable , , seat Not worth imo 100 $ lightweight but it does the job for China on a budget made Good -",positive
I loved ! ! within 2 days Arrived and it was exactly I wanted & expected what the packaging,positive
"expected as Works . but easily , breaks I had because I only it once and stop working drop replace to mine",positive
"Pillow Cover slick . . . . and not a typical pillow material NOT Would recommend The that has insert and not just a cover included Walmart from REAL Better Homes and Garden pillow a more 2.00 $ of cost and is the money , NOT this pillow COVER worth has at all NOT DO RECOMMEND this seller 's pillow cover",negative
"for 2 months Works . , great after that disintegrated",negative
It on my bike ride rained . . . and now only the light No radio no bluetooth works 20 days old,negative
"Wonderful handmade beer mug . ! I it as a gift and it totally worth it last to . Made , looks great , solid and quite large . that authentic feeling to it 5 stars Got bought",positive
"it Like the last two after 2nd or 3rd use , failed ! . ! These little things just can't Just to weak handle retracting all that cord",negative
This is cheap . . and so not worth the money . And I 'm pretty I was sent a used item sure The video isn't either great,negative
exactly intended as Works .,positive
"this If your the outdoors camper person is ideal . . so nothing gets using after it dirty in its own carry case Small , and compact You do have from this separate buy to the gas",positive
Very cute . . . Great wedding gift n't Does look cheap or flimsy,positive
This for the price really was nice . I it was it when am hoping that it up holds,positive
Have !! . at first to it used get to but you do once it great works and I haven’t heard Yet complain my partner the product with No issues ...,positive
Loves . . it how beautifully was made The itself pendant is a bit small but it just fine with my Moana cosplay works,positive
Flip flops are light . . and comfortable The size is a bit small,positive
It as a where I went and I where still need go to of memory device well works .,positive
My fingers get typically cold . . I so was hoping these would do the trick my fingers After a ( dry ) and sunny 20 degree weather in 20 walk were getting cold,negative
pasta on Great price . ! than less 10 for 8 boxes,positive
for my husband Bought - he loves them,positive
Totally The this review is receiving 2 stars only reason the bottom shelf arrived because it in sign hair is . unsanitary . and of a quality control where cleanliness of lack illustrative,negative
"This uses for primary graphics and design is a good quality product . , ; it has a good price and good quality I anyone like for will have to a that for long time last product will recommend this product thank you",positive
"Great brush pens . ... , but around move to the color hard these for alone that so get 2 stars",negative
"I wouldn't recommend . , it bad quality",negative
I keep to my weights have . . . . . no garage the shade only replacing before covered the cover keep to the my eyes out of sun and a through my workout area blowing nice cool breeze is During the summer adequate I have anchors in the ground and with hose clamps depending on environment attached the legs . placed The joints using self tapping screws together have been screwed The cover about 3 yrs lasts The frame has a very good that lasts a long time powder coating,positive
I never received the product yet it 's been a very long time,negative
All our kids love . . ! this toy it Even for girls in its colors geared though ’s our boys it as our daughter as much and all they enjoy it love They love all the it does things,positive
"Nice quality . minimalist , earrings",positive
"the style is good . . , , but the fabric really not i expected like it is more like nylon feeling is We had to this away unfortunately throw",negative
Love . ! it the office at Everyone too loves it,positive
"I thought . . . this was going to be an previous my trimmer over upgrade The trimmer length kept during my trim shifting but I was , wrong I usually had fix to that initially got missed spots three or four times do to it money of . Waste",negative
I to due snow of lack not yet have used . . it but I so far likes the size and the easy electric start,positive
Have ! ! ! to China return to pay to shipping from them ordering Not worth Still haven't received refund,negative
IT seemed ! . . . be great working to and it a the 30 days of day cracked I wasn't it just cause somehow and just cracked got wrestling or treating bad it Very else everything great worked dissapointing,negative
"I would it 0 stars I could if . The box was I believe I have wasted my money disheveled and the label was half off . There no the box on seal nor was the tube in any way sealed was . The product In this instance looked used . I the seller and was I wanted if a replacement or a refund asked . . , Amazon ’s lower price option was the WRONG option contacted I responded . . that if a factory sealed product was the replacement , I would be with that happy I yet have back hear to . give",negative
These sheets are comfortable . and seem pretty heavy duty,positive
"the design very is nice , , , it has a great the hands on feeling gamers for design wise is top notch great a price for Great no , lags and responsive overall very impressive switch controller controller",positive
about the excess ozone of recently exposed danger Concerned .....,negative
Our 3 age grandson around the house daily wears . . them That ’s they how are comfortable Recommended,positive
I like . that it doesn't and it that can be washed scratch,positive
"I with the this product on price fluctuations am annoyed . . . , it sometimes extremely is reasonable and it other times costs getting than a whole new filtration system more and I hate for no reason waste to plastic I have alternative filters in great depth and I have not found any other that are with this system compatible ones , but I will the brand next time avoid researched I not yet did I because it is really for my cat s ' preferences great replace it",negative
"for my daughter s hair Great . . , doesn't up build or cause hardness Not simply a nice styling product greasy , ,",positive
I didn't realize ? . I have that continually recharge to the headphone battery it it used as 's being Why doesn't recharge,negative
"This feeder at all didn't work . . . . Birds came , the camera was fully and on , charged Very no pictures were taken disappointed and should have first , read the other reviews Returning this item",negative
"I because I the style and that they aren't that you out plan that so can stuff expensive too like for my desk actually already 've purchased . ? this has that a little right the side on most highest quality checklist area a this company from calendar . Is it the ever No it with fun bonus stickers Does . ? Yes . Honestly , its for office use decent come paper I 've found that at a store buying calendars are way more and not as cute expensive I . . like",positive
"I enjoyed . . My favorite part was the 2 that on screen appeared cops the movie . The that was the driver cop was the from the movie but overall , enjoyable funniest",positive
"I For the price guess . . that 's you get what but mine , stopped after about a and a half month holding any charge fine otherwise Worked and well at first worked but quickly , deteriorated",negative
the heads of Two out of the package taking them apart came .,negative
Great product . . . Solid construction and up easily with great directions and screws included hangs . And very reasonable again Would order price too Looks good,positive
"Im for the old cotton spandex that are a little and these are not They completely thru everywhere are see , front and back them thick looking ! . . I for softball I wear since underneath sliders using on them plan You just out or to the gym can't Everyone will see your goodies Super thin . wear . . them",negative
There obviously no ( which you 'd for zero calories ) expect flavor in these noodles . you allow to to in some flavor soak whatever you 're using sauce take when can the time best Works . Not a huge the rice of but the angel hair and fettuccine have been a big plus . fan Even my ( who isn't on ) keto wife as a spaghetti or stir fry for replacement enjoys it . is,positive
well works - fast got and maintains temperature cold,positive
Love helps my IBS and reduces bloating and gas this product,positive
I hang to a Christmas lights of strand used . . . these but they kept off the wall falling I a 2nd time with new adhesive strips and hooks and same result Might have been too much but .... they ’re . Not that heavy lights weight tried,negative
"1st watch the hands within a or 2 month off fell . , . , and it up showed when the clasp was and kept off falling loose I so bought another it lasted while Was great I the 2nd one and decided of the 1st disposing after not buy to another one returned",negative
Great not comfy to alright can fit to any size adjust,positive
"I ordered . . a 4 pack 320 = wipes I received 80 wipes of 1 pack . There no me ask to send to the 3 other packs them contact amazon for to way is I for 1 pack so , paid 14.99 $",negative
its I ordered lawnmower what,positive
"Does . . , it should what great price for many hours already Used it",positive
Fast charges devices magnet is strong . and it nicely on your key ring fits,positive
w a exceptions of couple Loved . . . . It out fine turned this set The “ Oh ” Baby foil balloons were cute but 2 letters w the balloons in holes came and my daughter just enjoyed together attempting these things We them up anyway we the were as burlap Welcome “ Baby ” . w banners BC ’re relaxed but you might not be put The delicate tissue Pom - poms were . adorable but not as they them out be to make as easy form to . The paper lanterns were a BIG hit For the price it was a huge success,positive
as a my daughter for gift Bought . . She was very with it it of look pleased,positive
Pretty good . . ! Average nose . rings 6 mm was a little for me small but I should have better known Would be in smaller a nose with someone cuter colors of Good mixed variety,positive
unlike most LED lifts that should for years last quite quickly out Burns,negative
This is just my personal . I thought the pillow too was soft I . want and it would probably be just on the plane or in the car for short stints use to OK for traveling use to it but I overseas for months at a time and wanted to be as a bed pillow too use to it able . Just not to my liking travel . opinion,negative
"Great quality ! ! ! . . great , price And its super and feminine cute i expected than Larger I in it can which is awesome fit my bar pad I love the bag",positive
Does . a good on a cast iron or cast aluminum pan / skillet burned without getting grabbing very hot and short handles of job,positive
"We with a crack rec'd !! . the table , contacted the seller , and a new one was out immediately sent They were great",positive
Never received the item,negative
far By THE WORST and warmest EVER ! comforter,negative
I never got . my product,negative
"This case has provided . . ... exactly I was for looking what A that looked sleek and slim but provided the necessary my iPad for protection case I am very with this product , and the price was , too great pleased",positive
I for the convenience and price bought . . this solar lights There are for what I for need them perfect The motion sensor There were install to easy was The brightest was for the space I where put them . perfect . awesome . I just . want say to I without hesitation recommend that this product,positive
"you want if dumbell Good ! ? ! ! , but that ’s about it 3 Spontaneously charging stops 4 . cheap Feels 1 . Unacceptably as a ROCK 2 . Unlike description , with iPhone jack charging while listening for , returning incompatible Heavy Poorly 5 written . instructions . Seriously people , you the on sell your product to Amazon platform have you seriously not Can ! afford a a proper translator So . dissapointed",negative
The product described as works,positive
Batteries as indivual sleeves came . . and not boxed Just a and until 11th Dec get to them from Nov 13th took mess,negative
", charges quick , seems great work to excellent",positive
as a gift Bought !! this and my husband loves it Very cute and affordable,positive
I like . . . . the look and color There often food residue in the teeth is I . used . this It very 's clean your teeth after each use and feel very comfortable Very It also 's . . Lightweight quieter Feel comfortable clean . Brush Logistics is . fast Customer service is The service attitude also very is . good . good . A reliable product,positive
"I wish . the smoke color a little more were transparent but well , protects the phone",positive
"This shelf just on puts . , my computer I think it is a good fit",positive
"This helmet is terrible . . . ! ... Wa - waa I for my husband got it It was . uncomfortable , bulky and got almost immediately , scratched , but it him like an idiot look His head is big and this , made even bigger look it made I will say it was warm He like Charlie brown down the mountain skiing . looked",negative
They expected than are bigger . but the wife is happy,positive
I love the day I with my daughter after got it for a little pampering used we enjoyed it this both them so soft it with gloves and some keep in it to plastic even came made on my feet and hands used it,positive
I for my staff as a gift us of all as a team together work for to bought ! a these of bunch and everyone 's neck green oops turn,negative
"well Works . . and is exactly as described use to . Easy clean to , difficult on time and without incident Arrived",positive
"off of heel Slipped . , returning would have rubbed , a blister",positive
I expected then Smaller ! ! ! Quality is ok but not great again Won’t order,negative
"A good off knock iPhone ear buds of , this ad about everything thinking into that they are / Bluetooth wireless deceive to the buyer however is designed . THEY NOT ARE . set",negative
to down on plastic cut Nice . . It ’s fill to the I already have bottle easy,positive
the money for Awesome product,positive
Amazing . ! like too much pressure n’t Does . Just the right amount feel,positive
"my other one after a few months out konked , , this one so far so is like a the the back on the bottom of instead batteries with better design seems good ,",positive
"I love . . . ! This story providing several side plots to closure and , laying future story lines that extremely was irritating for ground from the last book right on up picked , James Thomas and the entire characters of cast One thing was the review and grammar needed corrections of lack having mentally correct to sentences , words and , grammar and edit tends since from the story detract to Very disappointed . I hope the editor next time does a better job",positive
"when and as described scheduled Arrived . . . it So far fits and well works Only complaint . is I in black ordered them and got bright blue Not a huge deal I just , prefer blend to and not out so much I have if the choice stand cords",positive
for my face Too small,negative
I a lot buy ? . ..... this product and have never had a it with problem but this most recent shipment is hardly a it 's more like a liquid gel Did they it down water,negative
"I like ! , . ! these without being too around the ear large Comfortable Having a little finding the right sized bud challenge however these are the best I so far 've found ones",positive
"Product paid 120 $ and only received one volume never , received the 2nd volume was suppose ! . to be a 2 volume set FROM THIS NEVER AGAIN BUY",negative
The flavor is good . . . . The batter very is thick I had to it out to my taste thin add to additional liquid again Would buy this product,positive
I like they perfectly fit that,positive
"Absolutely terrible ! , no fallout of tons pigmentation ,",negative
Had . to work get to touch very hard press to on phones n't Would stay,negative
Has . a creamier taste but not feel It s ok,positive
Probably not online again will order . . The boxs came opened,negative
"after about a month apart Fell . , the soft silicone later off rubs and out doesn’t the screen at all protect",negative
I really have tried . . . like to this cookbook I 've it consistently for about a month and the the recipes of majority are not very flavorful used My children hate elsewhere Will be . looking the dinners,negative
by golly gone good dog very fine story hope your paper out comes Cheerio and the girls in the mornings are spending Friday,positive
"Loved ! these But it after about 3 weeks wearing it of , broke",positive
The these of quality so than a dollar store find worse is poor .,negative
as great gifts Gave !! these of 2,positive
They are nice . . and bright daylight color but on the low setting on my Samsung microwave oven range hood flicker Not a big we only in high but loose use since it that for 1 star deal,positive
"Great taste . ; convenient , size but this is the second I 've received that the date by use was two purchase of date from weeks carton",negative
Product is ok . . The item with broken plastic eye dropper in came I with glass droppers did replace,positive
"I truly appreciate . . . your writing of gift I like Kayla was a my family of I how watched through out your stories grow her seeing as part felt Parker at his life story just about . Another emotionally beautiful love story , broke my heart Man oh man",positive
I so wanted ? . this gate be of its tall height ause love to but the arm is leaking fluid We have had than less 2 months installed this . I am not if the leak is reach to my carpet going . Is this a ? else anyone at the arm Does see leakage flaw sure,negative
"not progressively Does get harder . . quite Is . easy may be for ESL and grade school better this you play If a word games of lot quickly will . , bore you I hoping it would get better for two days off and on Ads each screen played after Each screen It complete to . takes about 10 seconds occur didnt . played . ,",negative
"Kinda cheap feeling . . , but they fine for what I need work The protective child covers open to are hard",positive
These not did stay . to the wheel stuck within days off Came,negative
These for me as a a wedding in bridesmaid great worked . . at night of end Washed and they are again for easy reuse sticky,positive
This is a good sized but is not in the back lined this however dosent appear to be an if there no from behind the screen coming light s issue . My kids the xbox up to it and on it play video games and we and it great worked had outdoor movie night hook ! It is a light frame . and will to be down a little outside its breezy if weighed need I am very with this purchase happy ! screen,positive
"This CD on a Windows PC won't play ! . . - it the CD is blank like other Rhino CDs just fine ( play ) 's Told trying get to a good "" "" one wasting of instead another two months send to a refund the supplier Beware",negative
"Received !!! ... ... ... all and used ok broken axle puller i for replacement so back did ship it ok it doing crappy job terrible service AMAZON second time in ok condition , but with missing parts came",negative
over the heat really Can’t taste !! the flavor but it is def hot,positive
"These are very small wooden pegs ! . , . . for exact size they they so are small Because quite are fiddly and do apart you not are careful if fall however I 'm it would be make to sturdier this size pegs impossible sure Check the details for Polaroids on a string or for card making holding Would recommend . Perfect",positive
"There no using the extra pieces - brackets and bars for instructions . However , I just it on my glass covering my aquarium of top and it wonderfully , illuminates my tank laid . . Its compact size is My old florescent light no longer properly was working and I 'd never before , seen these LED lights like anything great ! were",positive
"We haven't yet used . this but it appears be with a hook ; and a zippered compartment and an extra bonus - some small hold liquids to bottles well designed , to",positive
Good . . . Tight well Works,positive
My magnet to the iPad won’t on stay . I through the disk they give that you of both ’ve gone it won’t on stays,negative
"Love . this all about eyes travel , use to and enough in a purse put to small easy pack Clinique duo Great product",positive
"I wrote . . a review but , got it somehow lost the blades Basically up scratched",negative
"I ’m . Toilet fully is functional .... and reasonably priced ... the casting is out of , different a toilet , with better quality control manufactured both the and tank base for level , but the problem was less noticeable . The problem since the the toilet behind tile was and to the issue called attention level was The fix was , but the tank installed once was install to galvanized shims under the bowl and between the and bowl tank . I would have been paying off 20 more $ better obvious , . . Not a perfect answer . disappointed",negative
"I have . . a that doesn't have Bluetooth in built laptop and the wifi started , out cutting I so got this It neen fine thus far 's working",positive
"Great socks . . . . ! , but they are too for my husband tight My husband a / 2 91 shoe and he is a small man wears I the socks on but it was and they were an indentation on his ankle leaving , difficult got They are very nicely made The said information fits most people socks and I wanted , but not large enough what",negative
Thought it was bigger,negative
with my laptop on the couch working while indoors Am . using . Exactly I was for looking what it,positive
I love it so 's fun this game and there so do to much in the game is,positive
Poor quality control . . . surface area on Major flaw back Sent it,negative
as year old samsung not as good,negative
"Nice a bit long feeling . , Great and hiding power , support for the active man who doesn’t want rash and rubbing issues Great",positive
"Good heat reflection . . . ... . but I buying before knew this Decent length but a little in the width , narrow The downside and the 2 5 of instead stars for reason is it my body by morning on my side laying when touches that the ground during the night enough deflates first and every use Did this",negative
I definitely recommend . this book & the others,positive
"the blending arm on Plastic after rare use of than less 2 years cracked . ... open replacement part is 29.99 KitchenAid you than more one year ago purchased when something the motor even still fine working though is So well as might buy a new one offers . no warranty $ . . plus and tax shipping Overall very I really liked this blender disappointed ,",negative
"Laptop was a birthday gift ! . ! ! . so not , sure that what to may lead , but I a 2 year warranty bought The birthday girl so was So far so , good . happy . and the birthday girl will continue I say to I at a Sunday on about 12 noon , ordered the laptop , and by 6 Sunday night it was at my to be , happy happy door have What awesome the laptop about One thing it quickly gets that hot is service Hopefully , there will no issues be",positive
