text,label
"with one broken , one bottle almost empty bottle . They the case a mail basket in the leaking soda contain to put . I to the sticky soda 22 bottles off wash had . I a bottle drink to to the rust taste of rid get opened When , there a rusty taste , to the bottle of the top off opening after rinse had was ! Arrived",negative
wood great buy agin works,negative
"Very , but did to it and some stuffing as it was a bit to firm remove unzip have . nice",positive
the really my lashes extends product . You to on regular mascara first put have then this product your lashes they false are like look makes . Love,positive
These are and not all at I expected what . I didn't the colors of any and even clear gloss of a top coat with using and didn't help tried like . I them the trash in threw . drying,negative
. a potato sack like Looked Returned,negative
We have ink of this brand multiple times and it has always our printer for worked ! boughten,positive
I was out converse sneakers of a pair . This is wax with the end on a stick than more nothing and the process into not long the wax off and the wouldn't the stick to stick fell . I don't this project of that kind for . I my money wasted recommend . blinging,negative
"Beautiful , would again buy ! box",positive
"It is , very light and use to fun thin",positive
use to . Sound is good . Easy,positive
It the bottle with it a small the and the bottom top where meet gap leaves although . It ’s also very baby it around move for to but it does that extra babies better the bottle grip for to help give easy . fits,positive
"Can't different use after . Product is not that other brands compared with expensive , however I you you for paid what get think . this product is not that other brands like effective . tell",negative
Leather is and soft ; buckles are sturdy nice,positive
You to practically your face the oil off get to scrub . I should have the blue ones bought ! have,negative
This is ! my daughter on cute Looks . the stones of None have out and we it with a week several times for the past months of couple play fallen . beautiful,positive
Did really the color so I them back sent ! like,negative
Great . Great Quality ! Price,positive
described as . very good condition as & creased Old Listed . . Not,negative
the magnet almost my phone to it 's rom loose please be the razer 2 phone around this case with careful caused,negative
Very nice . my 17 inch lap top the description in stated as Fits . Nice and good quality leather . bag,positive
Not time on delivered .,negative
"This book me cry every single I it read time , Munch 's Robert Forever You Love classic much does like . It is so , so with an empowering everywhere little girls for message beautiful . it for your and your boys girls . it because its a classic and it your bookshelf on , or not Muslim belongs Buy Buy . makes",positive
This is a very lightweight that is use to and fast easy . Very home use for suitable . sharpener,positive
"Very thin , does not intended as work . material",negative
Terrible . it occasionally Used . The heater element only 4 months after working stopped . product,negative
The sleep game has been . Awesome weighted blanket . changed,positive
Good and nice look . gaming for Good . it Worth ! price,positive
"these on . Whenever my small dog these on urinates , the urine the edges over she too close squats if runs . Then I to more time the or rug these where placed were floor cleaning spend have . She about 8 pounds a larger dog what do would imagine weighs , ! No ... these are not all at good . pass",negative
Remote right away working . Very nice colors but not if the remote doesn't and you can't the colors change work helpful stop,negative
"I would have been more the of just 30.00 fire on and it burn watching lighting sound with . This is the biggest piece . Please don't it . up a little more money and a reputable amp buy Save buy . you wondering 're If , this amp is only as a stock head unit as . more Nothing powerful . s the planet on junk of power of not even best its day on 200 w worth , near It no where . impressed",negative
this the car in use to and it was theory in great but it 's just a pain . This would be or airplane restaurant use for but the a car seat of back on use for is cumbersome good . Bought,negative
"Cant the picture over i so right now you tell 'll . Ir is very very for it to be a jacket called thin . a hanes white , that to as it is as thin as close s undershirt Imagine . tell",negative
the candle of Nice strong smell,positive
I my no pens with package !! I will not be this seller from again buying !! received,negative
Does not much sucking power . it litter box area for and it struggles Got . to filter often clean Need . have,negative
The and the bolt screw cannot be together the the bolt of inner threads damaged are as hence the camera cannot be the hand grip to fixed . bolted,negative
! right away and sure for not waterproof Tear Horrible,negative
and I Leaks twice . You can’t them downward or the water just out streams and one the trigger button from leaking kept point . tried,negative
expected than earlier ! exactly the the picture as ; very and the pattern is so . Just I wanted and probably the best 5 I a while in spent 've $ what pretty vivid same Looks . Would definitely recommend Arrived,positive
"to it set Trying the wifi to I connected was after it the app to back go I was already in the and no further for the next step instructions app , , said . .",negative
"The packaging was the style pictured and is as , but these are very the quality for overpriced . The fabric is thin . I a 9 - 8.5 size and they are somewhat and uncomfortable small wear . I also didn't ordering when but they don't return for the option with come , so I I 'm I never use 'll socks with stuck guess notice . nice",negative
. the price for Disappointed . Tiny,negative
this installing After my washing machine just fine . 2 months After it again working quit . It could be my machine but since it fine a couple months for worked I to that it was the drain pump assume have . worked,negative
DO NOT this company from . They will to you charge continue . They me for a second that I never or received ordered shipping charged . The that this rated 12 people are probably theirs of friends . VERY to to another scam with deal have disappointed order,negative
"These were to be a gift , but they did not their boxes in , and instead were just loose bubble wrap in packaged come . The glasses are , however , . I ’ve these before and them in their factory , which some nice little how your whiskey drink on to tips has your Whisk ( e ) y box received ordered . , this is it genuine . Nothing damaged was my father for for a that really the experience and you to fully appreciate allows enhances glass you looking ’re If . meant",negative
I the first so I the second one ordered . The heating element half I immediately the tank in placed after burned . broke,negative
"It ’s great and to use easy . I only one piece my belly in you will hot in just few minutes feel use , . This little piece great works . this for Price is very too nice ! product",positive
"The product is , but the bottle shipment in leaked . good",positive
"The door a little thin , but it is I needed what for perfect . seems",positive
"I it 'd be one the incorrect product send to thing , it 's a as the correct product packaged fake send to another . mean",negative
These are NOT Smart Needle by ! They may it like and they may them Peels you not before Smart Needle by Peels used have If call look ! but they are not The material is and than less 24 hours use with they will not their original shape to tightly thread of a spool hug to They are back going return different . Smart Needle by you Peels used 've If looking and the real thing buy keep . don't your time these with waste . me trust Deceptive ! description ! Peels,negative
the first my husband it use time . He 's 176 pounds ! Broke,negative
"a pair as , these get frequently and perfectly I lost the eyepiece for a drop - in replacement as worked lost . well and should be perfectly serviceable Item and very quickly arrived shipped Fits . . Would if you don't to Canon prices pay want recommend . Came",positive
"The lid did not I it would thought like . It open it over tips if , slides which is I in the first place it bought why work",negative
Gift item ... loved was,positive
It s way I expected than and I it love ! It 's to be over sized meant so your normal size order . I am between in a and XL Large so I a XL and it would have probably still be over sized ordered and I could have away large with gotten using . better,positive
nice but off 3 - 2 weeks after fell ..... Looked,negative
"it of Less is . It well , but the package says as you to up the clumps daily full effectivness for scoop HAVE works . needed",positive
This is the second I bought 've . I the without being and residue leaving greasy it my hair softens way like . It also a pleasant scent has . bottle,positive
"I that it 's my dog 's paws on safe , but I that it doesn't to be like and below 0 very low temps , at effective seem noticed . appreciate",positive
Does not right ...... plastic knobs still the fender 5 - way switch on ; annoying wobble . fit,negative
These are very and a good loud that music over heard can be sound produce . sturdy,positive
Super cute . It is a fleece it so to a indoors party you wearing are if warm can get material . many it on But and everyone it me including loved compliments ! costume,positive
This paint is NOT . The paint is watery . I did the reviews thru I purchased before and did that it to be aggressively shaken needs read . Not the time worth read . Which I three times did . I even a toothpick to and the paint stir try . Same . result used Watery . Then out because it is a flammable Amazon thru it returned cannot be liquid find . Must the manufacturer to go . returnable,negative
"Do not scuba diving for , the fins will not dive boots with fit . I a 10 size dive boots and I the / XL large size , and they still are boots with , even though they aren't to be dive boots with worn meant tight bought wear . Quality gear , just only snorkeling for buy . use",positive
"Too , all the clear straps use to awkward . Just generally all the body on awkward feels . small",negative
"okay - not all at I expected though The pom poms are not as , they are just in a tulle of and the bottom at pooling one wear After they are just in a big Not . . I 'm not but she 's it I so return won't worn happy good clump layer pictured what . . . Fits",negative
I green lenses with the gold frame . I the all black style received . ordered,negative
I 'm this item 50 plus 24 $ $ for limited and gps tracking a month monitoring . fully charged Battery 5 hours within Not the best died . . Plus I 'm out the 24 $ the month for SIM returning,negative
"them perfect fits , you thank . walking for Great . Love",positive
"This is total into a great adventure story woven ! The tale modern time in , then fate of a twist through the heroine pirates by off carried being herself in the 17th century finds begins . This is a fast paced that will you the pages out if our heroine her own time period to , or will she the past in stay returns find to her newfound love with turning keep adventure . escapism",positive
out of 3 cords Only 1 works .,negative
"My hubby this a present as . I was not to a picture take because he it immediately and it with on left wore able . He the , feel and all the compliments fit likes . You will not be this with . It is so . I will how it washes soon update realistic disappointed . received",positive
"Too wordy , terrible eating disorders of . a buttered grilled cheese you one sitting in food disorders having from stop will As if . You just don't these characters about . Could n't for it to be over I Actually didn't wait , care . . representation",negative
"NICE , GOOD FIT COVER",positive
"Very , soft and comfortable ! for an adult HK lover Surprise . up 1 size for a relaxed fit Order . cute",positive
I just of and the Bounty Hunters series Promises all this new addition reading before . I really the love trope in falling badasses enjoy and E. Via A. them really well writes . I this book an e en more interesting this trope of and interesting MC's version . Both main characters are truly but not very otherwise typical brass . Great writing found And I loved that them of one from a Muslim background comes . His romance to approach was ( in this and age ) day and read to fascinating unusual . . reread,positive
"medicine About six pills will , but the medicinal black paint will also the medicine to adhere . It is coloring avoid to better . enter",negative
I would have it 5 stars but there no photos are . It 's a recipe good be might if tell to we it of a photo see can if easier . given,positive
Microphone static noise recording when it 's time over worse gotten that than other it 's great has,positive
Another advertised than them a different color sending with . Dissatisfied . issue,negative
I was all into this book,positive
It would be a great but for only a month it having after it is already multiple spots in rusting . product,negative
"This out amazing !! The cap perfectly and time on arrived fit . I my kid not hair have did like looked . my husband at i him , bald being looking was like Looked , it was freaky ! I would highly this . It is , good looks and good feels cheap recommend . turned",positive
"Purse fine . It was about the right , all zippers fine worked size . The inside pockets to open anything them was if in gape . tended so I only the zippered another ones . I will not one used . Then the that on the shoulder strap held loop broke . I 've the purse daily than less two months for used . I never it overloaded , and I pockets of the number loved The stitching just apart I walking was while came get . seemed",negative
These temporarily . The black elastic extenders didn’t . They just and didn’t the pieces together bring which a big that was hide to impossible gap left help stretched work . The jean extenders but with only being a couple inches I was only to them for a short time of amount them out of I grew before wear able worked . I would ’ve like to a stronger that stretch all at but also the pant buttons together bring helped allowed elastic see . worked,negative
"My normal charger this then more power , phone cool but it ’s doesn’t fast charge keep . It like a good Quality item iPhone X feels . - - has",negative
The I this bought main purpose almond butter make to . I a professional blend and a twister jar tec have . over 30 min for Tried it made All almond . powder was . I the whole thing out 3 pounds worth threw is,negative
"to my legs on , and my legs are normal sized tight",negative
These are mostly consequently very read to unsatisfying . excerpts,negative
The the picture of quality not so good . is,positive
to be too for the baby to and on chew teethe hard . Not recommended . Seems,negative
Was on the quick charge but that this was not a magnetic retention misunderstood . Had to car in use but it with comes skid pad wasn't to phone the I needed way ( ) vent hold going planned . focused,negative
Was very in and good quality time arrived .. Will again order happy,positive
"it was no Clever Creations of , but I never this product received . Fed - Ex it it shipped was when and Amazon my account this product reordering instead of credited destroyed . fault",negative
I was really these chargers about . At first great they worked . purchasing Since every one has working stopped . excited,negative
"my daughter s gymnastics for - size to , good the price for quality true . Would again / recommend buy . Perfect",positive
only If the inside spring is it overtime rust won’t so that . Dont I to be it drinking the cover of the inside from spring open is with want think . covered,positive
"the old gas cap removing Before , I test this one . Right away I could it was far better the original than made tell . Its ratchet mechanism was and it was very the gas cap door to cap lanyard to attach to simple tighter . I am I will not be any pesky loose gas cap and lights messages my console on seeing some time for sure . fitted",positive
Does not or the photos like look . the chest area is way too deep ... its to the dress it correctly cut was if adorable be would because bad cut . The the dress of body size to true . However the dress is not because of the the chest area in And the arm holes cut wearable fits . fit,negative
The sand table is light and to move easy . It is the sand table to the cover attach to . easy The cover the sand even during a hard rain dry keeps . weight,positive
The size way to big and I the same size on every other pants of pair buy came,negative
"It 's is , highly functional and excellent protection offers . attractive",positive
I never my order received,negative
Great . I ’m a perfect and reviews per I a XXL and it exactly how I it to wanted fit ordered XL ! material,positive
n't yet it read . Have,positive
This is . I these pills fake are think . The brand cannot be the internet on else anywhere and the the bottle on phone number is some random s person number found . creepy,negative
I 've been this a couple months for now . It s Sometimes it doesn't always fast charging allow ok . using,positive
My dog was to it through days of a matter in chew . But it was cute able,negative
"I was cookies , and it like the mixer to a little labor had seemed . . I kinda to it in . Place hold had . of a small jumping motion kind In Maybe the cookie mix was not enough moist . We will the future in see . making",positive
"Delivery was expected than , was babyshower for purchased , the expectant mom it loved !!. sooner",positive
my face from up and wrinkling drying . Been it about or 4 3 years for and never greasy feels using my Even husband it uses . We daily plunger one worth for the entire and neck face we shower after Bottle a long time lasts use . . Keeps,positive
this a wifi module with for a remote 3D printer monitor and it great works . Using,positive
"Really sturdy , fast boiling and doesn’t you the touch to scale . I ’m really pleased . plastic",positive
"This nothing . It didn’t collar stains any better pretreating than , and it little coffee stains lift to and it should never be pit stains for used did I it them worse made think remove : . It does okay but you only how conventional detergents smell , like if smell . I ’ll borax to stick . This is once at too , and all at nothing much . does",negative
"I hard a case for and the reviews based on this one on landed . Unfortunately that was a and now I 'm still on the hunt mistake . Hopefully , someone will this and themselves the effort save see . searched",negative
Very good quality . well my little project for Worked . fabric,positive
that silk pressed is natural hair for Best product !,positive
"These very well , any price at . I had my hood under work to how was forgot . quick and right worked Shipped work",positive
Very nice but it does not you to the band it tighten to adjust . I can't it it too big is cause . use allow looking,negative
"only just it , but so far I 'm it playing enjoying . installed",positive
all 4 pieces with . Very cute ! them helium with the grocery store at minimal cost for Filled . Came,positive
Just a beat up with the plastic and else nothing components box . No no directions hardware . How do I manufacturer the parts get to I don't to it return it huge 's because want contact ? . received,negative
"Just this and already out it won’t my case with and you can not it an Apple charger with charge work figured , don’t the battery about know . you to and them with competition in go design want Makes . received",negative
The feet really good ! I and rollers balls like ! They are a big own physical therapy my routine of and me pain relieve make part . feel,positive
These lights are ! Much I imagined than honest be to better . fantastic,positive
"It the job . But is very delicate , care with handle lol did",positive
Great but very bad smells . I some time the smell away go would if see to but to return had waited size,negative
I these saw metal legs with horses of a pair for . They perfectly and to be very sturdy appear fit . bought,positive
"I these my wedding registry to my goal together a copper kitchen put to was because . They are , shiny , sturdy and them to weight have beautiful but them for you care can unless the copper to a while after recede starts so the end in I just I that to copper them on have used silverware have 'll suspect . added",positive
"So i these shoes October in and have never these shoes yet received . I to the who no me for and no down track to way answers had seller contact had . I did a ref d , but why are they still their products Amazon on nobody their products receives if selling get . ordered",negative
"So ! But I really that these earrings about loved !! But I up them of the both a which I was very about sad or two month after losing ended . The backs constantly off , which was it 's only downfall fell . tiny",positive
"Not entirely this brand about , the first filter up or in the first use of week blocked filled . sure",negative
"I really how it is use to easy , however the size does big so to a little my dog for large its run . We him we purchased before and it is still to big measured . It will , however so i am not upset work . liked",positive
I it would be to this portion - controlled packs in and celery sticks carrots using get good . But it was a knife without the butter remove to hard . The butter was and grainy dry . thought,negative
"This book is my usual fare than , but I it anyway enjoyed . Well - drawn , a fast - moving , complex plot , and a satisfactory resolution characters it well the time worth make . grittier",positive
2 months Within these headphones ; one earpiece completely apart while the other one to they lasted while work continues fell . They were wonderful but I more money that longer last will something for paying suggest . broke,negative
"So , I a second one my kid for ordered . nice",positive
up to it return having many a of and devices formats number across attempts of spite as in we were ultimately in the account this device use to necessary link unsuccessful . Ended,negative
You you for pay what get,negative
"It several things with and is very cute . However , the calendar is too and it 's pretty , not impossible if , it on any information write to hard which is I to this set buy decided why but I am not happy small . Plus , it doesn't that the markers are not enough to be to the calendar on use able all at it with thin help . Also , the markers of half don't work . I ARTEZA dry erase markers of a box bought and them loved . comes",negative
"I zero stars given could have .... how an obviously used item send to be to bad does quality control have ?? Did I a used one purchase ? Don't so Not it well works if , but it sure is adorable sure think . . to and I an that wax with isn't already splattered item receive hope exchange Going .... 🤞 Wish",negative
"these are really , my boys these live ! Super Easter for fun !! great buy !! fun",positive
I fancy I this use when . The me for only downside that it sunscreen like smells is . feel,positive
great . my expectations beyond . out - the that by the phone with provided is stock plug performs . charger,positive
"even compared to the 100 $ ones Really good sound quality . ,",positive
These delivered Wrong packages not my package . were,negative
"it , my go 3 pro for perfect + I don't always to the water proof case use want so ya great deal would again buy ! Love",positive
"Although the back heating element doesn't to be an orange ignition of glow registering and toasting and I 'm still how with and error trial the temperature gauge to learning appear , it 's ! fact In , I can't full force at the back heating element up flared if imagine . in an earlier review indicated As -- the back heating element is heat , it 's just not glowing throwing . The oven gets extremely hot . I 've a few chocolate croissants the process in burnt ! heating",positive
The dropped if that the phone protects . in a timely manner and the price was great Shipped ! casing,positive
Cheap .... but ok looks material,negative
The I sent was socks were up a plastic bag in and closed taped . I them opened When I could detergent and they were clearly USED smell ! They are the compression z is almost away and the soles are discolored washed frayed . I am so . These straight in the trash went . Not happy disgusted . Buyer beware . balled,negative
These are ! My boys them love . awesome,positive
"This product did not , the it produced files were and not any program by readable corrupted . me the positive reviews real were if wonder I don't how anyone this use could know Makes , . work",negative
It did not well 3 months after . I would to seller with talk like ! work,negative
Clips but its a good bag suck,positive
Family ( 3 movies of series ) movies,positive
TINY !! The picture is Would a doll bed fit deceiving ! . money of Waste . BLANKET,negative
Product not advertising to up live does,negative
perfect my furnace to attached my humidifier in . Fit,positive
The the filters of the assembly make to fit is not very . Do not the design . Would rather not to up the assembly use to build it together stays Only way is you the machine in it put when have like . ! good,negative
NEVER MY BOOK ?!!!! NEVER my book delivered . I video my address to no delivery have REC'D,negative
"It was to what said was being understand , not with the portrayed accents clear . Did not movie throughout commentary . Not all at I a or Pitt Statham movie from expected what like . hard",negative
", but not for me . I them returned Cute",negative
The themselves socks are . I had they a 4 year old toddler fit would if asked and was yes told . They wii not a toddler fit . fine,positive
The pot and strainer lid can the box out of dented - very disappointing . in,negative
"I these my infant for , and the description according to , they should have him fit . Unfortunately , they were and bulky , and will a better brand the future in purchase huge . that of top On , they didn't noise the least in cancel . I a pretty small head and was to them out try able have . , and us of both that there , as well as my seven - year - old no to very little noise reduction we these earmuffs wearing were when was agreed I am returning . bought",negative
This app not YouTube Kids videos with you provide . does,negative
Pictures are not quite I thought what but it is ok small,positive
"It is a very light , but well made seems . stand",positive
modification . Too many bees drown . Needs,negative
"A bit in this I my kids for Christmas for purchased and numbers , which of none duplicate are product . The magnetic chalkboard wasn’t very , particularly down the the board of middle magnetic . nonetheless this didn’t me But but I am disappointed left impress . course Of . the they with you provide do one thing is magnetic ! letters I haven’t it as an actual chalkboard yet so I don’t how well that work will .... know you so really anything spell can’t used this of the cost For I better and a or two bonus quality expected . disappointed",negative
"I this my husband for a gift as his father 's burial flag for however it was a which along with the the the box of outside on that what inside was due to the white the flag on stars said label clearly inside was what away gave triangle carton in shipped . the surprise for So much . itself the product As for , it is very and the etching is great nice . mind in Keep that the etching is / frosted color in and is the flag it is once behind see to hard white . purchased",positive
Great the GE brand for . Product was great and in easy went packaged . No the product with problems . Awesome price . substitute,positive
"It is not !!!! It is very very blue . I my desk light on turn When it actually to a light lavender but in and regular light sunlight it is Much a queen of than a full size more blue changes . . It is very very and quality though . Very comfy , really it was more purple wish . soft time on well as Came . purple",positive
"I this my home office for around I a simple tool box need because . I did not much attention it of the size to ordering before so I was a little at the actual size shocked pay . It is , , however it my purposes for works small . I occasionally a few things the house around and this the few , hammer , and wrenches I own screwdrivers holds fix . ordered",positive
"It s a great , just that 3 months after the both shoes on lining ripped surprised . , they didn't last Disappointed . shoe",negative
"I them - lol . doesn't I the blue tint ones but the lenses of one purple like , which is I 5 instead of 4 stars left why looks have . They in a soft crushed being from that not these glasses save will pouch but my husband but it 's nothing than . Fast shipping better came . love",positive
"- sturdy good shooting that is to up set easy - I really the pivoting head like . Virtually silent operation is really nice . me for Only drawback it is still a little me for all three legs aren't fully when uneven ground ) like on extended ( if short is , I am ' 6 1 "" and to over yet light weight a little bit these conditions under lean have but it works tall . Definitely the $ $ worth . platform",positive
These covers out perfectly our patio furniture set for . The price was as well as the the weather conditions for durability reasonable . work,positive
"you , eye opener think makes",positive
I 'm lower rack . It wasn't in the box . Manufacturer s Specifications double and 3 rack level rack say . Only one rack box in got . missing,negative
Very good quality . We that they are different length of set like . flexible material from so should long time for last Made . We long cable our Ipad charge to grate kids for they can around Ipad charging till move Work use . . Short cable a car in Iphone charge to so no extra the driver to next cable use . cables,positive
"on a happy cloud sleeping like SUPER comfy . ,",positive
once then never on again turned Worked,negative
This dress so strongly plastic of that I to it my house from remove had . The description 95 % cotton that 's really doubtful says -- . smelled,negative
This is not human . It from the first I in it put day tangle . It real real bad sheds . hair,negative
sandpaper fine at get to tough spots in worked,positive
just like the and size to true pic,positive
It 's compact size small . My wife this scale she the and some bread cookies bake when use . She this scale likes . scale,positive
help to very quick . Were,positive
"great ! 3 weeks For . I the batteries , and it working stopped changed . I get it to , but not the dog beep get . I have it multiple times repositioning , yet it him and bark bark lets tried . Worked",negative
fuzzy - very warm . it 's most fashion scarves than thicker scarf,positive
"This is a terrible . If you 're to a feather duster buy looking , don't this one All the feathers out in the first use fell buy . . Awful quality . product",negative
I this an acupuncturist at done and to be to it myself try able wanted . I 've only these on my and lower back shoulders but the results have been pretty good used . had,positive
"This pad is , grippy and stylish . Won't you on or you a rash give slip . you a stomp pad in need Everything ! lightweight",positive
Not heavy bikes for . Does not into only dry wall studs support . good,negative
two uses in busted Nice but very soft thick texture,negative
"This broom is , it up a lot and isn't too or too stiff heavy picks . nice",positive
"I these pants so much ! a couple washes After it has very slightly , and also the top button off after the first wash popped faded . Not that a deal of me for I how buttons sew to know because , but may be an some for inconvenience big . Overall I really them like ! love",positive
for a few hours Worked then would working and you 'd to it the wall from and it in again Just for it to working 10 minutes later stop plug unplug have . . stop,negative
"This is so & really us the house inside & debris leaves tracking from keep helps , thanks ! cute",positive
My one year old daughter it in you just to the plastic self it by balls buy have plays,positive
"Chaco 's are the . They are ultra , long lasting , and many different applications have comfortable . My wife is a and these work for her school open - toe shoes a heel strap have requires because uses teacher . best",positive
Little but dogs them like pricey,positive
It it n’t sifted has been like . Other brands and better cleaner taste . I can hardly this stomach . Great my body to but it me gags benefits . tastes,negative
The color parties for perfect . is,positive
"Very that 20 either didn't all at or were very dim or only on you a certain way squeeze if come work . That 's 1 the 100 of /5 . I 'm a and my students these the prize box in but they not , work don't if like teacher . I there an without to all back send having for the nonworking ones credit get to option was wish . disappointed",negative
"Super , must be not very many there in grounds . Also stale . I this I the whole bean bagged version enjoyed because , but it doesn't the same taste bought . weak",negative
"The first I monk fruit tried 've time so can't the taste but I 'm not a big fan , I 'll Stevia with . stick compare",negative
my little ones to the wedding for a gift as send to Cute idea !,positive
This is the second I a gift as given have . They are really neat . one,positive
"Product was ! Material was and comfortable light . However , I it my aunt for a Christmas present as but unfortunately it the seam in the shoulder at a hole with came bought . nice",negative
It 's just a great key and awesome looks chain,positive
ALL !!! AND PARTS SCREWS !!! IT TOGETHER WITHOUT THE OR PARTS SCREWS PUT CANT ! PRODUCT I WHEN IT OPENED USED LOOKED ! THIS WAS A HORRIBLE PURCHASE . MISSING,negative
It doesn’t the picture at all at and it did all was my head hurt look,negative
Pencils are . that the pencils of all the box out of and everywhere in the Amazon padded envelope splayed arrived Would a tape of piece hurt ? Disappointed . ? Amazon QC about out sent being prior to How an hour back the I they arrived 'd thought way in all them putting Spent . ok,positive
"They are so , them love ! Good quality . They pictures like look . They very strong and like they 're to my hair in stay going look . The price is . It 's absolutely necessary good . lovely",positive
"like a quality product , however , did not the scrape my chair on cover . Seems",negative
"I was for a unique for a close friend for a second marriage gift . The candle was and quickly arrived great . I Friday on , it was Monday and I it Thursday on received shipped ordered . Very for a customized item impressive . looking",positive
I was not the size about but it out size to true and great with and boots leggings looked turned . the color combo too Love . sure,positive
over priced name brand to Great alternative,positive
My shoe size is and it perfect fits . Quality is really . Solid color nice . I m it office for and it for and casual formal too fits wearing . 10.5,positive
apart pretty quickly falls,negative
"I how the cord is tough , my daughter can in and her Ipad unplug me she is to the cord rip going worrying without plug . It also quickly charges . this charger and will to it use continue Love love",positive
Nice . Good build instructions . A couple that not completely finished were ( no and / or minor blemishes ) stain ; otherwise I would have a 5 rated areas . product,positive
Too and first day a the chair from sink hole and still there appeared pricey,negative
"The chair is garbage quality material out of , the arm me on the first I it had day and the all legs than less a year later snapped broke . made",negative
I this my elderly parents to and they it loved . It 's light and to maneuver easy weight . Even though they not to travel decided they to the product return refused ! gave,positive
": easy well Works and I cutting job to a knife them out pry to use have Makes . I almost all vegetables this in and am I it bought glad cut . I 1 . You to vegetables about 2 x 2 inch size to first this using before you one onion cutting are If cut have . , I woudl rather my knife with cut . 2 . But if there vegetables of lots are I this thing use Cons : . Cleaning is . hard . There a mesh the top on ( inside that green ) top , onion and vegetables peels get there stuck is . Pro",positive
This baptism towel is ! It is big an adult for and it is very soft enough . I it a family baptism for and it was just right used ! The it on embroidery is very well as nice . great,positive
these size chart according to about 2 sizes too small fit have . . should,negative
i this product of the smell . I it my dog for used . like,positive
. Bad quality . Returned,negative
These shears are ! They are very sharp . They pruning so much easier make . I that I 2 pairs for the one of I outdoor use for One . pair . The other I my kitchen in keep pair use price got love . awesome,positive
"I would have 5 stars overall as the goggles are , well fit , no glare , and the sun in great great . However , the rubber is the skin on . I did other family members try let and they the same - burn sunscreen and without with the areas around had burning . Will Arena to and how those out work see switch . given",negative
I did All them on try and they a hole got . I was really forward an event to these wearing to looking Disappointed - was,negative
The bands are not size to . I am a personal and bands of these types often use trainer . These bands were too and won't any size person for the resistance not enough is because work big . true,negative
I this my butt lifted that but it didn’t up rolling without stay . It smaller and I even a bigger size ordered fits . liked,negative
the shoes . Very and clean to easy comfortable . Shoes do squeak . Love,positive
I these pans ! I them personal pizzas make to bought are they are amazing !!! love,positive
A cool design any space to . I all the options and them the house around put bought . It ’s a nice your place to style in green life bring to way add,positive
Perfect and at a GREAT price !!!!! fit,positive
I the blue case and even extra I a new not used product wanted because paid . I up the orchid grey damaged packaging with along with the scan the packaging on blue case saying bar receiving ended . I to it like but I couldn't about how I extra for the blue case and up the orchid grey with ended paid it off goes when thinking stop . . The you do can only thing is the alarm swipe tried . The advertisement also you can your phone on the flip closed with work said That 's not true . ordered,negative
Good and material . I 'm it outdoor my lounges for a side table as and it perfectly works using . size,positive
"This product , perfect my X s max for . And my , every day use . the and feel grip . Love It is not some products as as . And great looks bulky . The kick stand is is also . Buttons great work , no value buttons with and on off . trouble the phone perfect Fits great . fits",positive
They and feel nice . look,positive
This is just colored printer paper on . Single sided . 8 $ For I 'd more expect . printed,negative
The package was very and was the product so ... very disappointed !! damaged,negative
Should have it but it to late came . Does not good work returned,negative
"These were and bright , so good value . However it doesn't the most secure mounting tabs have . The light blue mounting tabs are so it 's kinda the housing in loose rubber . Otherwise these are . that for 4 / 5 good . cheap",positive
"Very , not good long",negative
Cheap and the sizing guide fabric is a . I it my own dime on and to up a month later back my money get to follow had returned . joke,negative
"Not , does not cast Stewart Martha essentials iron fit . I to the skinny area to the bigger end to on slide allow cut it worked tried , . a little We will this weekend camping while , but they will the trash in we home these your pans fit If get when go use . they would be . They what they are to expected do nice universal",negative
"this 2018 May in , 2018 August died . Would be we a replacement charge of free sent could be if nice . Bought",negative
product RO system mineral supplementation cartridge monitor to . Very water laboratory results compared to accurate . to the box out of use Easy . Using,positive
great just a little more it the phone protected . also it 's a little open to hard . wish case,positive
"These haircutting scissors are for a quick or hair cut trim . They are , to handle easy and with a wonderful case for cutting or ribbons paper no one them grabs so that come sharp ! PERFECT",positive
a box in 5 times big to and packaging that many didn't others not damaged being despite the roll was multiple locations in creased . least At I the toolkit got Shipped,negative
An absolutely beautiful . The cards are and the box is a art of itself in work perfect . My big let down is the box my lining of ... the red insert was the the cards of top at two places in torn . Not the quality of I from a new cards of deck expect kind state . deck,positive
"Very , I the Amazon box opened when the the bag in creamers were broken . Amazon doesn't or exchanges this item on refund offer . I 'm a loss this one on taking Guess . The itself product is when it doesn't damaged arrive great . disappointed",negative
I I the same I three years ago purchased product reordering was but the formula has and the color is totally different changed . Furthermore you can't it return ! thought,negative
The I received muzzle doesn't a wire or leather straps basket --- it 's fabric straps with plastic have,negative
My puppy these balls LOVES !,positive
this product . clear directions of . Lack use to Complicated . Returned,negative
We two our boys for Christmas for . Sadly one wouldn’t he first two minutes after we how much the and brand new batteries not the remote battery charged trouble as to the issue what is shooting no matter work . We are another we that work two have can hopes in . We no clue have instantly worked buying . The directions didn’t really either help . it or why how stopped One out 3 year old bummed . bought,negative
This my Chevy cobalt SS in work don't,negative
